# string-xref names: 0x<rva>|<qualified name>|tier|votes|<mangled>
0x002FEE90|FaderManager::CreateFader|T2|1|?CreateFader@FaderManager@@QAAXW4FADER_ENUM@@M_N@Z
0x002FF210|FaderManager::UpdateFaders|T2|1|?UpdateFaders@FaderManager@@QAAX_N@Z
0x002FF772|HotKeysWheel::Initialize|T2|2|?Initialize@HotKeysWheel@@QAAXPAVTile@@@Z
0x002FF8F0|HotKeysWheel::UpdateHotkeyList|T2|2|?UpdateHotkeyList@HotKeysWheel@@QAAXXZ
0x003002A0|Interface::QueueMenuCreate|T2|1|?QueueMenuCreate@Interface@@SAXW4OPEN_REQUEST@1@PAVTESObjectREFR@@PAVTESTopic@@PAVMobileObject@@W4CONTAINER_MENU_MODE@1@_N@Z
0x00300300|Interface::SaveGame|T2|1|?SaveGame@Interface@@SAXPAVBGSSaveGameBuffer@@@Z
0x00303310|Interface::ShowMessage|T2|1|?ShowMessage@Interface@@SA_NPBDH00M_N@Z
0x00303350|Interface::ShowSubtitle|T2|1|?ShowSubtitle@Interface@@SA_NPBDVBSSoundHandle@@VNiPoint3@@PAVTESObjectREFR@@_N@Z
0x00305210|Interface::FindTextReplacementString|T2|3|?FindTextReplacementString@Interface@@SA_NPBDPADI_N@Z
0x00305640|Interface::TestConstantForGameSettings|T2|2|?TestConstantForGameSettings@Interface@@SA_NPBDPAD@Z
0x00305D90|Interface::InitializeTabline|T2|1|?InitializeTabline@Interface@@SAXPAVTile@@HPBDZZ
0x00306FB0|NavMeshSearchFlee::DrawSearch|T2|1|?DrawSearch@NavMeshSearchFlee@@QAAXHAAV?$NiPointer@VNiNode@@@@@Z
0x003070A0|TESObjectREFR::SetScale|T2|1|?SetScale@TESObjectREFR@@QAAXM@Z
0x00307820|Script::GetPlayerName|T2|1|?GetPlayerName@Script@@SA_NPBUSCRIPT_PARAMETER@@PBDPAVTESObjectREFR@@2PAV1@PAVScriptLocals@@AANAAI@Z
0x00307930|Tile::GetTypeName|T2|1|?GetTypeName@Tile@@UAAPBDXZ
0x00307990|TileRect::GetTypeName|T2|1|?GetTypeName@TileRect@@UAAPBDXZ
0x00307AD0|TileMenu::GetTypeName|T2|1|?GetTypeName@TileMenu@@UAAPBDXZ
0x00308D22|InterfaceManager::InterfaceManager|T2|1|??0InterfaceManager@@QAA@XZ
0x00309196|InterfaceManager::Init|T1|2|?Init@InterfaceManager@@AAAX_N@Z
0x00309344|InterfaceManager::InitSecond|T2|1|?InitSecond@InterfaceManager@@AAAXXZ
0x003096AF|TileImage::GetTypeName|T2|1|?GetTypeName@TileImage@@UAAPBDXZ
0x0030C327|InterfaceManager::Idle|T2|2|?Idle@InterfaceManager@@QAAXXZ
0x0030D150|InterfaceManager::UpdatePipboy|T2|1|?UpdatePipboy@InterfaceManager@@QAAXXZ
0x0030F412|InterfaceManager::DisplayCurrentPickRef|T2|5|?DisplayCurrentPickRef@InterfaceManager@@QAAXXZ
0x0030F690|BGSSaveLoadFile::GetFileName|T2|1|?GetFileName@BGSSaveLoadFile@@QAAPBDXZ
0x003112BA|InterfaceManager::CreateSceneGraph|T2|1|?CreateSceneGraph@InterfaceManager@@AAAPAVSceneGraph@@PAV2@PBD_N@Z
0x00312E60|InterfaceManager::AddToEnterStack|T2|1|?AddToEnterStack@InterfaceManager@@QAAHH@Z
0x00316FDC|SystemColorManager::SystemColorManager|T2|6|??0SystemColorManager@@IAA@XZ
0x00317230|SystemColorManager::SystemColor::SystemColor|T2|1|??0SystemColor@SystemColorManager@@QAA@PBDI@Z
0x00318BF0|*>::NumUnfiltered|T2|1|?NumUnfiltered@?$ListBox@PAVBGSQuestObjective@@@@QBAIXZ
0x00318E90|*>::SetTotalListHeight|T1|2|?SetTotalListHeight@?$ListBox@PAVTESRecipe@@@@IAAXXZ
0x00318EE0|*>::NumUnfiltered|T2|1|?NumUnfiltered@?$ListBox@PAVBGSSaveLoadFileEntry@@@@QBAIXZ
0x00319DE0|D3DXShader::CUAssembler::DecodeOpcode|T2|1|?DecodeOpcode@CUAssembler@D3DXShader@@IAAHPAUD3DXTOKEN@2@@Z
0x0031A571|MenuConsole::Idle|T3|6|?Idle@MenuConsole@@QAA_NH@Z
0x0031BAFD|MenuConsole::DumpTextures|T2|1|?DumpTextures@MenuConsole@@QAAXXZ
0x0031BBE9|EffectItem::Load|T2|1|?Load@EffectItem@@QAA_NPAVTESFile@@PBD@Z
0x0031BDB4|MenuConsole::IsMenuTexture|T2|1|?IsMenuTexture@MenuConsole@@QAA_NPAVNiSourceTexture@@@Z
0x0031F436|*>::NumUnfiltered|T2|1|?NumUnfiltered@?$ListBox@PAVItemChange@@@@QBAIXZ
0x0031FBC0|*>::NumUnfiltered|T2|1|?NumUnfiltered@?$ListBox@PAVOption@StartMenu@@@@QBAIXZ
0x0031FE24|*>::GetHighlightTarget|T1|2|?GetHighlightTarget@?$ListBox@PAVTESQuest@@@@UBAPAVTile@@W4enumGamepadButtons@Interface@@@Z
0x00320360|*>::NumUnfiltered|T2|1|?NumUnfiltered@?$ListBox@PAVTESChallenge@@@@QBAIXZ
0x00320CF8|*>::GetHighlightTarget|T2|2|?GetHighlightTarget@?$ListBox@PAVTESChallenge@@@@UBAPAVTile@@W4enumGamepadButtons@Interface@@@Z
0x0032130D|*>::NumUnfiltered|T2|1|?NumUnfiltered@?$ListBox@PAVTESConditionItem@@@@QBAIXZ
0x00321ABD|*>::NumUnfiltered|T2|1|?NumUnfiltered@?$ListBox@PAVTESObjectREFR@@@@QBAIXZ
0x00322880|ActorValue::Index>::UpdateHighlightBoxPos|T2|6|?UpdateHighlightBoxPos@?$ListBox@W4Index@ActorValue@@@@IAAXXZ
0x00323030|*>::UpdateHighlightBoxPos|T2|4|?UpdateHighlightBoxPos@?$ListBox@PAUPerkRankData@@@@IAAXXZ
0x00323294|*>::UpdateHighlightBoxPos|T2|4|?UpdateHighlightBoxPos@?$ListBox@PAUTERMINAL_MENU_ITEM@@@@IAAXXZ
0x00323661|*>::SetTotalListHeight|T2|2|?SetTotalListHeight@?$ListBox@PAVTESChallenge@@@@IAAXXZ
0x00323820|*>::UpdateHighlightBoxPos|T2|5|?UpdateHighlightBoxPos@?$ListBox@PAVTESReputation@@@@IAAXXZ
0x00323AC0|*>::SetTotalListHeight|T1|2|?SetTotalListHeight@?$ListBox@PAVTESRecipeComponent@@@@IAAXXZ
0x00323F30|MiscStatManager::MiscStatID>::UpdateHighlightBoxPos|T2|6|?UpdateHighlightBoxPos@?$ListBox@W4MiscStatID@MiscStatManager@@@@IAAXXZ
0x003241D0|ListBox<int>::GetHighlightTarget|T2|1|?GetHighlightTarget@?$ListBox@H@@UBAPAVTile@@W4enumGamepadButtons@Interface@@@Z
0x00324430|*>::UpdateHighlightBoxPos|T2|4|?UpdateHighlightBoxPos@?$ListBox@PAVBGSNote@@@@IAAXXZ
0x00324800|*>::SetTotalListHeight|T2|2|?SetTotalListHeight@?$ListBox@PAVTESConditionItem@@@@IAAXXZ
0x00324930|*>::NumUnfiltered|T2|1|?NumUnfiltered@?$ListBox@PAVTESQuest@@@@QBAIXZ
0x00324981|*>::NumUnfiltered|T2|1|?NumUnfiltered@?$ListBox@PAVTESRecipe@@@@QBAIXZ
0x00324DD0|*>::NumUnfiltered|T2|1|?NumUnfiltered@?$ListBox@PAVBGSPerk@@@@QBAIXZ
0x00326070|RecipeMenu::DoEnter|T2|2|?DoEnter@RecipeMenu@@UAAXHPAVTile@@@Z
0x003269D0|RecipeMenu::ItemSelectCallback|T1|2|?ItemSelectCallback@RecipeMenu@@CAXH@Z
0x00326F00|RecipeMenu::RecipeMenu|T1|2|??0RecipeMenu@@QAA@XZ
0x00327680|Interface::PopulateItemStatsDisplay|T3|2|?PopulateItemStatsDisplay@Interface@@SAXPAVItemChange@@PAVTile@@@Z
0x003281E3|*>::NumUnfiltered|T2|1|?NumUnfiltered@?$ListBox@PAVTESRecipeComponent@@@@QBAIXZ
0x0032828A|int>::GetHighlightTarget|T2|1|?GetHighlightTarget@?$ListBox@I@@UBAPAVTile@@W4enumGamepadButtons@Interface@@@Z
0x003283B1|*>::GetHighlightTarget|T2|1|?GetHighlightTarget@?$ListBox@PAUPerkRankData@@@@UBAPAVTile@@W4enumGamepadButtons@Interface@@@Z
0x0032851D|*>::GetHighlightTarget|T2|1|?GetHighlightTarget@?$ListBox@PAUStatusEffect@StatsMenu@@@@UBAPAVTile@@W4enumGamepadButtons@Interface@@@Z
0x00328587|StartMenu::StartMenu|T2|1|??0StartMenu@@IAA@XZ
0x0032860D|ListBox<int>::Highlight|T2|1|?Highlight@?$ListBox@H@@UAA_NPAVTile@@@Z
0x003286BA|*>::RestoreListState|T1|2|?RestoreListState@?$ListBox@PAVItemChange@@@@QAAX_N@Z
0x00328DA0|*>::NumUnfiltered|T2|1|?NumUnfiltered@?$ListBox@PAVTESReputation@@@@QBAIXZ
0x00329101|*>::GetHighlightTarget|T1|2|?GetHighlightTarget@?$ListBox@PAVTESRecipe@@@@UBAPAVTile@@W4enumGamepadButtons@Interface@@@Z
0x00329190|int>::Highlight|T2|1|?Highlight@?$ListBox@I@@UAA_NPAVTile@@@Z
0x003296F9|*>::GetHighlightTarget|T2|2|?GetHighlightTarget@?$ListBox@PAVTESConditionItem@@@@UBAPAVTile@@W4enumGamepadButtons@Interface@@@Z
0x003297FE|*>::GetHighlightTarget|T2|1|?GetHighlightTarget@?$ListBox@PAUTERMINAL_MENU_ITEM@@@@UBAPAVTile@@W4enumGamepadButtons@Interface@@@Z
0x003298A5|*>::Highlight|T2|1|?Highlight@?$ListBox@PAUPerkRankData@@@@UAA_NPAVTile@@@Z
0x003298E6|*>::Highlight|T2|1|?Highlight@?$ListBox@PAUStatusEffect@StatsMenu@@@@UAA_NPAVTile@@@Z
0x00329970|*>::Highlight|T2|1|?Highlight@?$ListBox@PAUTERMINAL_MENU_ITEM@@@@UAA_NPAVTile@@@Z
0x00329BCD|ActorValue::Index>::NumUnfiltered|T2|1|?NumUnfiltered@?$ListBox@W4Index@ActorValue@@@@QBAIXZ
0x0032A250|*>::SetTotalListHeight|T2|2|?SetTotalListHeight@?$ListBox@PAVTESObjectREFR@@@@IAAXXZ
0x0032A701|*>::UpdateHighlightBoxPos|T2|6|?UpdateHighlightBoxPos@?$ListBox@PAVTESRecipeComponent@@@@IAAXXZ
0x0032A890|*>::Highlight|T2|1|?Highlight@?$ListBox@PAVBGSNote@@@@UAA_NPAVTile@@@Z
0x0032ABA0|*>::UpdateHighlightBoxPos|T2|4|?UpdateHighlightBoxPos@?$ListBox@PAVBGSPerk@@@@IAAXXZ
0x0032ACCD|*>::SetTotalListHeight|T1|2|?SetTotalListHeight@?$ListBox@PAVTESReputation@@@@IAAXXZ
0x0032AD54|MiscStatManager::MiscStatID>::NumUnfiltered|T2|1|?NumUnfiltered@?$ListBox@W4MiscStatID@MiscStatManager@@@@QBAIXZ
0x0032ADD0|int>::Remove|T2|1|?Remove@?$ListBox@I@@IAA_NPAV?$BSSimpleList@PAU?$ListBoxItem@I@@@@0@Z
0x0032B2E0|BarterMenu::BarterMenu|T2|4|??0BarterMenu@@QAA@XZ
0x0032B47D|BarterMenu::Create|T2|2|?Create@BarterMenu@@SAPAVTile@@PAVTESObjectREFR@@H@Z
0x0032B9F0|BarterMenu::DoClick|T1|3|?DoClick@BarterMenu@@UAAXHPAVTile@@@Z
0x0032BC30|BarterMenu::UpdateCapsLabels|T2|1|?UpdateCapsLabels@BarterMenu@@AAAXXZ
0x0032D3E6|BarterMenu::InitFunc|T2|3|?InitFunc@BarterMenu@@CAXPAVTile@@PAVItemChange@@@Z
0x0032D6C0|RecipeMenu::PopulateItemStatsDisplay|T2|2|?PopulateItemStatsDisplay@RecipeMenu@@QAAXPAVTESForm@@PAVTile@@@Z
0x0032E1E4|BarterMenu::CompleteTransaction|T2|1|?CompleteTransaction@BarterMenu@@AAAXXZ
0x0032E6C0|BarterMenu::FilterModeFunc|T2|1|?FilterModeFunc@BarterMenu@@CA_NPAVItemChange@@@Z
0x0032ED00|*>::Remove|T2|1|?Remove@?$ListBox@PAVBGSSaveLoadFileEntry@@@@IAA_NPAV?$BSSimpleList@PAU?$ListBoxItem@PAVBGSSaveLoadFileEntry@@@@@@0@Z
0x0032EFE4|*>::GetHighlightTarget|T1|2|?GetHighlightTarget@?$ListBox@PAVTESRecipeComponent@@@@UBAPAVTile@@W4enumGamepadButtons@Interface@@@Z
0x0032F070|*>::GetHighlightTarget|T2|1|?GetHighlightTarget@?$ListBox@PAVBGSNote@@@@UBAPAVTile@@W4enumGamepadButtons@Interface@@@Z
0x0032F210|*>::Highlight|T2|1|?Highlight@?$ListBox@PAVBGSPerk@@@@UAA_NPAVTile@@@Z
0x0032F25A|*>::Highlight|T2|1|?Highlight@?$ListBox@PAVBGSQuestObjective@@@@UAA_NPAVTile@@@Z
0x0032F4B0|*>::RestoreListState|T1|2|?RestoreListState@?$ListBox@PAVTESRecipe@@@@QAAX_N@Z
0x0032F680|BlackJackMenu::BlackJackMenu|T2|1|??0BlackJackMenu@@QAA@XZ
0x003303D4|BlackJackMenu::InitCasinoData|T2|4|?InitCasinoData@BlackJackMenu@@AAA_NXZ
0x00330690|BlackJackMenu::~BlackJackMenu|T2|3|??1BlackJackMenu@@UAA@XZ
0x00331360|BlackJackMenu::Prepare3DElements|T2|9|?Prepare3DElements@BlackJackMenu@@AAAXXZ
0x00332664|BlackJackMenu::DoClick|T2|1|?DoClick@BlackJackMenu@@UAAXHPAVTile@@@Z
0x00333366|SlotMachineMenu::DoIdle|T2|3|?DoIdle@SlotMachineMenu@@UAAXXZ
0x003363D5|BlackJackMenu::UpdateCardAlpha|T2|6|?UpdateCardAlpha@BlackJackMenu@@AAAXXZ
0x0033653B|BlackJackMenu::ResetCardAlpha|T2|3|?ResetCardAlpha@BlackJackMenu@@AAAXXZ
0x00337789|BlackJackMenu::SwapCardTextures|T2|3|?SwapCardTextures@BlackJackMenu@@AAAXHHPAUCardData@1@@Z
0x00337AE8|BlackJackMenu::ClearDeckHighlight|T2|1|?ClearDeckHighlight@BlackJackMenu@@AAAXXZ
0x00337B1E|BlackJackMenu::HighlightSelectedDeck|T2|1|?HighlightSelectedDeck@BlackJackMenu@@AAAXXZ
0x00338C30|CombatState::DisplayDebugText|T2|1|?DisplayDebugText@CombatState@@QAAXPAVIDebugText@@I@Z
0x00338E76|BookMenu::Create|T2|1|?Create@BookMenu@@SAPAVTile@@PAVTESObjectBOOK@@PAVTESObjectREFR@@@Z
0x0033953F|BookMenu::UseWorkbook|T2|1|?UseWorkbook@BookMenu@@QAAXXZ
0x00339798|CaravanAIPackage::Print_WhatIsHeThinking|T2|1|?Print_WhatIsHeThinking@CaravanAIPackage@@QAAXPAV?$BSSimpleArray@PAVTESCaravanCard@@$0EAA@@@@Z
0x00339970|CaravanMenu::CaravanMenu|T1|2|??0CaravanMenu@@QAA@XZ
0x0033A7A5|CaravanMenu::~CaravanMenu|T2|13|??1CaravanMenu@@UAA@XZ
0x0033AE20|CaravanMenu::PrepareShared3DElements|T2|2|?PrepareShared3DElements@CaravanMenu@@AAAXXZ
0x0033B2F0|CaravanMenu::PrepareAnteMenu|T2|3|?PrepareAnteMenu@CaravanMenu@@AAAXXZ
0x0033BFDA|CaravanMenu::PrepareDeckMenu|T3|4|?PrepareDeckMenu@CaravanMenu@@AAAXXZ
0x0033C870|DebugTextMagic::RenderPage|T2|1|?RenderPage@DebugTextMagic@@UAAXPAVIDebugText@@H@Z
0x0033DF89|CaravanMenu::PrepareGameMenu|T3|4|?PrepareGameMenu@CaravanMenu@@AAAXXZ
0x0033EE00|CaravanMenu::PrepareResultsMenu|T2|2|?PrepareResultsMenu@CaravanMenu@@AAAXXZ
0x0033F367|*>::ScrollToHighlight|T2|1|?ScrollToHighlight@?$ListBox@PAVTESObjectREFR@@@@UAAXXZ
0x00345520|*>::ScrollToHighlight|T2|1|?ScrollToHighlight@?$ListBox@PAVTESQuest@@@@UAAXXZ
0x00346338|*>::ScrollToHighlight|T2|1|?ScrollToHighlight@?$ListBox@PAVTESConditionItem@@@@UAAXXZ
0x00346805|CaravanMenu::DoGamepad|T2|3|?DoGamepad@CaravanMenu@@UAA_NHM@Z
0x003490A2|CaravanMenu::UpdateBettingUI|T2|2|?UpdateBettingUI@CaravanMenu@@AAAXHH@Z
0x00349CA9|CaravanMenu::SwapDeckBuildingTextures|T2|5|?SwapDeckBuildingTextures@CaravanMenu@@AAAXH_N@Z
0x0034A557|TESSaveLoadGame::ConvertPCSaveGames|T2|1|?ConvertPCSaveGames@TESSaveLoadGame@@QAA_NXZ
0x0034AE3E|Sky::ReloadAllTextures|T2|1|?ReloadAllTextures@Sky@@QAAXXZ
0x0034B299|CaravanMenu::UpdateDealCardTexture|T2|2|?UpdateDealCardTexture@CaravanMenu@@AAAX_N@Z
0x0034B3A8|XGRAPHICS::GetVerReg|T2|1|?GetVerReg@XGRAPHICS@@YA_NHPADH@Z
0x0034B41E|SlotMachineMenu::InitializeCasinoData|T2|2|?InitializeCasinoData@SlotMachineMenu@@AAA_NXZ
0x0034B9C6|BSFaceGenManager::CreateFaceGenHead|T2|1|?CreateFaceGenHead@BSFaceGenManager@@SA_NAAPAVBSFaceGenNiNode@@0AAUFaceGenNpcData@@_N@Z
0x0034BA26|BSFaceGenManager::AttachHairToHead|T2|1|?AttachHairToHead@BSFaceGenManager@@SAXAAPAVBSFaceGenNiNode@@0AAUFaceGenNpcData@@_N@Z
0x0034BD0B|CaravanMenu::UpdateGameHandTextures|T2|2|?UpdateGameHandTextures@CaravanMenu@@AAAX_N0@Z
0x0034C40B|CaravanMenu::UpdateTrackCardTexture|T2|3|?UpdateTrackCardTexture@CaravanMenu@@AAAXHHH@Z
0x0034C5DE|CaravanMenu::SelectDeckCard|T1|2|?SelectDeckCard@CaravanMenu@@AAAX_N@Z
0x0034CA0E|CaravanMenu::SelectTrackCard|T2|2|?SelectTrackCard@CaravanMenu@@AAAXHH@Z
0x0034CC13|CaravanMenu::UpdateSelectedTrackCardTexture|T2|2|?UpdateSelectedTrackCardTexture@CaravanMenu@@AAAXXZ
0x0034DBD6|CaravanMenu::LoadNewCoin|T1|2|?LoadNewCoin@CaravanMenu@@AAAXH@Z
0x0034DD11|CaravanMenu::LoadNewBill|T2|1|?LoadNewBill@CaravanMenu@@AAAXH@Z
0x00351762|LevelUpMenu::LevelUpMenu|T2|5|??0LevelUpMenu@@QAA@XZ
0x00351BE6|CharGenMenu::InitSkillList|T2|1|?InitSkillList@CharGenMenu@@AAAXXZ
0x003526AA|CharGenMenu::SetDisplayString|T2|1|?SetDisplayString@CharGenMenu@@AAAXPAVTile@@@Z
0x00353070|CompanionWheelMenu::Create|T2|4|?Create@CompanionWheelMenu@@SAPAVTile@@PAVActor@@@Z
0x0035319D|TraitSelectMenu::Create|T1|2|?Create@TraitSelectMenu@@SAPAVTile@@XZ
0x00354145|CompanionWheelMenu::Do_ToggleNearFar|T2|1|?Do_ToggleNearFar@CompanionWheelMenu@@QAAXXZ
0x003542A8|CompanionWheelMenu::Do_ToggleAggressivePassive|T1|3|?Do_ToggleAggressivePassive@CompanionWheelMenu@@QAAXXZ
0x003543C0|CompanionWheelMenu::Do_ToggleRangedMelee|T2|1|?Do_ToggleRangedMelee@CompanionWheelMenu@@QAAXXZ
0x00354460|CompanionWheelMenu::Do_ToggleStayFollow|T1|2|?Do_ToggleStayFollow@CompanionWheelMenu@@QAAXXZ
0x00355448|CombatPlan::DisplayDebugText|T2|1|?DisplayDebugText@CombatPlan@@QAAXPAVIDebugText@@W4DEBUGTEXT_LOCATION@@W4DEBUGTEXT_JUSTIFY@@@Z
0x00355A00|ComputersMenu::ComputersMenu|T2|1|??0ComputersMenu@@AAA@XZ
0x00355D14|ComputersMenu::Create|T2|2|?Create@ComputersMenu@@SAPAVTile@@PAVTESObjectREFR@@@Z
0x00356631|ComputersMenu::FlashCursor|T2|1|?FlashCursor@ComputersMenu@@QAAXXZ
0x00356930|*>::Highlight|T2|1|?Highlight@?$ListBox@PAVBGSSaveLoadFileEntry@@@@UAA_NPAVTile@@@Z
0x00356960|D3DXShader::CParse::CombineStrings|T2|1|?CombineStrings@CParse@D3DXShader@@IAAPAVCNode@2@PAV32@0@Z
0x003569F5|ComputersMenu::DisplayTerminal|T1|2|?DisplayTerminal@ComputersMenu@@QAAX_N@Z
0x00356C5E|NiActorManager::Create|T2|1|?Create@NiActorManager@@SAPAV1@PAVNiKFMTool@@PBD_N2PAVNiStream@@@Z
0x00356D71|ComputersMenu::DisplayIntro|T2|1|?DisplayIntro@ComputersMenu@@QAAXXZ
0x0035762A|*>::Highlight|T2|1|?Highlight@?$ListBox@PAVItemChange@@@@UAA_NPAVTile@@@Z
0x003577F0|*>::Highlight|T2|1|?Highlight@?$ListBox@PAVOption@StartMenu@@@@UAA_NPAVTile@@@Z
0x00357DF8|ComputersMenu::AnimatingTextManager::Update|T2|2|?Update@AnimatingTextManager@ComputersMenu@@QAAXXZ
0x00358170|MiscStatManager::MiscStatID>::Initialize|T2|1|?Initialize@?$ListBox@W4MiscStatID@MiscStatManager@@@@QAAXPAVTile@@PBD@Z
0x00358606|*>::Remove|T2|1|?Remove@?$ListBox@PAVItemChange@@@@IAA_NPAV?$BSSimpleList@PAU?$ListBoxItem@PAVItemChange@@@@@@0@Z
