# iterative call-graph alignment: 0xRVA|qualified_name|votes
0x0077C750|NiPointer<NiD3DShaderConstantMap>::operator=|1
0x0077CE90|NiPointer<NiShaderConstantMapEntry>::operator=|1
0x00780090|AutoMemContext::AutoMemContext|1
0x007899A0|NiFixedString::NiFixedString|1
0x0078AD00|ImageSpaceParameterData::Endian|2
0x00797550|NiGeometry::GetAdditionalGeometryData|1
0x00797E30|NiPointer<NiD3DShaderConstantMap>::operator==|1
0x00797FA0|NiGeometryData::GetAdditionalGeometryData|1
0x007A3130|NiCullingProcess::NiCullingProcess|1
0x007A37A0|Setting::Bool|1
0x007A37F0|Setting::Bool|1
0x007A3AA0|NiGeometryBufferData::GetFVF|1
0x007A8B70|BSShaderProperty::PreviousTransform::ToggleConsole|1
0x007B7A10|Tile::GetModel|1
0x007C1CC0|BSShader::MakePath|1
0x007C5C20|NiXenonRenderer::GetD3DView|2
0x007C7220|NiPointer<NiD3DShaderConstantMap>::operator==|1
0x00802C30|NiRefObject::DecRefCount|1
0x0081B0F0|NiParticleSystem::GetModifierByName|7
0x0081D790|NiPointer<NiPosData>::NiPointer<NiPosData>|1
0x0081E9A0|NiTArray<NiPointer<NiGeometry>,NiTNewInterface<NiPointer<NiGeometry> > >::SetSize|1
0x00821340|NiObject::IsKindOf|1
0x008258E0|NiPointer<NiGeometryData>::operator->|1
0x00825C40|NiParallelUpdateTaskManager::IsActive|1
0x00825DE0|NiPSysData::GetNumParticles|1
0x00826120|NiPSysData::GetParticleInfo|1
0x008269B0|NiPoint3::operator==|1
0x00828620|NiPSysData::GetNumParticles|1
0x0082AAC0|NiPSysData::GetNumParticles|1
0x0082C830|NiPSysDragFieldModifier::UpdateNoAttenuationNoDir|1
0x0082C950|NiPSysData::GetNumParticles|1
0x0082D720|NiPSysData::GetNumParticles|1
0x0082D880|NiBound::SetCenter|1
0x0082DCE0|NiGeometryData::GetBound|1
0x00830F90|NiStream::GetFileVersion|1
0x00831400|NiPSysModifierCtlr::GetModifierPointerFromName|1
0x008316A0|NiPSysModifier::NiPSysModifier|3
0x00831E90|NiParticleInfo::IsEqual|1
0x008335D0|BSOcclusionPlane::BSOcclusionPlane|1
0x00836F0D|BSMultiBound::QShape|1
0x00837A00|BSMultiBound::QShape|1
0x00837E00|BSMultiBoundOBB::GetPlanes|1
0x0083A2E0|NiTPointerList<BSOcclusionPlane *>::NiTPointerList<BSOcclusionPlane *>|1
0x0083B970|NiPointer<BSNodeReferences>::operator=|1
0x0083CEE0|QueuedFileEntry::SetFileName|3
0x0083CF40|BSHash::MakeDirAndFile|1
0x0083CF60|QueuedFileEntry::LookupFileEntry|3
0x0083D090|QueuedFileEntry::GetLookupFileName|1
0x00842960|SettingCollectionList<Setting>::GetViewerStrings|1
0x00843490|AutoMemContext::AutoMemContext|2
0x008459D0|Setting::Float|1
0x00846270|NiCullingProcess::SetFrustum|1
0x00847770|NiNode::NiNode|1
0x00849050|NiCamera::GetViewFrustum|1
0x00849100|NiPointer<NiAccumulator>::NiPointer<NiAccumulator>|1
0x008491A0|NiCullingProcess::SetFrustum|1
0x00849850|NiNode::GetChildCount|2
0x0084A9C0|NiAVObject::NiAVObject|1
0x0084C2D0|NiD3DShaderConstantMap::NiD3DShaderConstantMap|1
0x0084C8D0|NiTArray<NiParticles *,NiTMallocInterface<NiParticles *> >::Add|1
0x0084C920|NiTArray<NiParticles *,NiTMallocInterface<NiParticles *> >::SetSize|1
0x00854550|TESForm::GetDeleted|1
0x0085BB60|NiTArray<char *,NiTMallocInterface<char *> >::Add|1
0x0085BFB0|NiTListBase<NiTPointerAllocator<unsigned int>,NiPointer<NiAVObject> >::GetHeadPos|1
0x0085C790|BSMasterParticleSystem::GetActiveEmitterObjCount|1
0x0085DE70|BSMasterParticleSystem::UpdateParticleSystemList|1
0x0085E080|BSMasterParticleSystem::ClearUnreferencedEmitters|3
0x0085E280|BSMasterParticleSystem::FindNiParticlesRecurse|1
0x0085EB90|BSMasterParticleSystem::ChildHasActiveParticles|3
0x00861610|BSWArray::Init|1
0x00862140|BSPSysArrayEmitter::SetupArray|1
0x00862F40|NiTArray<NiPointer<NiAVObject>,NiTMallocInterface<NiPointer<NiAVObject> > >::RemoveAll|1
0x00866A00|bhkWorld::ClearPickData|1
0x00866E20|BSTimer::QGlobalTimeMultiplier|1
0x008674D0|bhkPhantom::bhkPhantom|1
0x008676E0|bhkPhantom::ResetPhantomFlags|1
0x00868A40|bhkShapeCollection::bhkShapeCollection|1
0x00868DE0|BSCoreMessage::QInstance|1
0x00868E30|hkColor::rgbFromChars|1
0x00868E90|BSXFlags::GetFlags|1
0x00869EE0|bhkCollisionObject::bhkCollisionObject|1
0x0086A350|bhkWorld::SetMotion|1
0x0086CD00|hkDataObject::hkDataObject|1
0x0086CD60|hkString::strNcmp|3
0x0086D190|bhkSimpleShapePhantom::bhkSimpleShapePhantom|1
0x00870550|bhkCharacterController::QSupported|1
0x00871120|AutoMemContext::AutoMemContext|1
0x00874AC0|bhkRigidBody::GetRotation|1
0x0087B0F0|hkOstream::~hkOstream|1
0x0087F750|bhkRigidBodyT::operator*|1
0x00881AA0|bhkNiCollisionObject::QSyncMode|1
0x00884E20|bhkConstraint::bhkConstraint|1
0x00885770|hkMemoryRouter::hkMemoryRouter|2
0x00885B00|bhkWorldObject::RembhkShapeRef|1
0x00885C10|bhkWorldObject::SetAVObject|1
0x00885EF0|bhkRigidBody::operator*|2
0x00886420|NiTArray<char *,NiTMallocInterface<char *> >::Add|1
0x00886430|hkMemoryRouter::getInstance|1
0x00887600|WeaponObject::Init|1
0x008876F0|AutoMemContext::AutoMemContext|27
0x00887700|bhkConstraint::Init|1
0x008886C0|bhkBlendCollisionObject::bhkBlendCollisionObject|1
0x00888990|hkErrStream::hkErrStream|1
0x008892C0|WeaponObject::Init|1
0x00889730|bhkGenericConstraint::bhkGenericConstraint|1
0x0088A330|NiStream::Istr|1
0x0088B2B0|bhkListShape::AddbhkShapeRef|1
0x0088B310|bhkShape::Link|1
0x0088C020|NiStream::QEndianSave|1
0x0088C770|bhkTransformShape::RembhkShapeRef|1
0x0088CE70|bhkRigidBody::GetCinfo|2
0x0088DAC0|bhkBlendCollisionObject::QVelGain|1
0x0088E770|bhkWorldObject::SetFlags|1
0x008903A0|hkBufferedStreamWriter::hkBufferedStreamWriter|1
0x008903B0|bhkConstraint::Init|1
0x00890410|hkErrStream::hkErrStream|1
0x008908C0|hkDisplaySemiCircle::generatePoints|1
0x00890940|hkOstream::operator<<|3
0x00890E60|hkOstream::operator<<|1
0x00890F30|hkOstream::operator<<|1
0x00891030|hkErrStream::hkErrStream|1
0x00891040|bhkWorld::QEnabled|1
0x00891060|Setting::Float|1
0x00891120|hkOstream::operator<<|2
0x00891620|hkpFirstPersonGun::hkpFirstPersonGun|1
0x008917A0|BGSAcousticSpaceListener::~BGSAcousticSpaceListener|1
0x008917F0|hkMemoryRouter::getInstance|1
0x00891840|hkMapBase<unsigned long,unsigned long,hkMapOperations<unsigned long> >::reserve|1
0x008918E0|hkMemoryRouter::getInstance|2
0x00891A20|hkpWorldViewerBase::hkpWorldViewerBase|1
0x00891B10|Setting::Bool|1
0x00891BD0|bhkWorld::operator*|1
0x00891C00|BSCoreMessage::QInstance|1
0x00892430|hkpRootCdPoint::hkpRootCdPoint|1
0x00892B50|hkOstream::operator<<|1
0x00893570|hkpWorld::getMemoryWatchDog|1
0x00893920|hkpWorldViewerBase::hkpWorldViewerBase|2
0x00893A20|BSCoreMessage::QInstance|1
0x00893AE0|bhkMultithreadedSystem::AcquireMTResources|1
0x00897510|hkOstream::hkOstream|1
0x00897E80|hkErrStream::hkErrStream|1
0x00899CE0|hkProcessFactory::registerProcess|1
0x0089C140|AutoMemContext::AutoMemContext|1
0x0089C670|hkErrStream::hkErrStream|1
0x0089C700|BSSimpleArray<ObstacleTaskData *,1024>::GetSize|1
0x0089D340|NiRTTI::GetName|1
0x008A0C40|hkOstream::operator<<|1
0x008A20E0|hkaRagdollRaycastInterface::~hkaRagdollRaycastInterface|1
0x008A5080|bhkBvTreeShape::RembhkShapeRef|1
0x008A80D0|hkTransform::getColumn|1
0x008A8150|NiTArray<char *,NiTMallocInterface<char *> >::Add|1
0x008A8240|NiPoint3::GetViewerString|1
0x008A8630|NiPoint3::GetViewerString|1
0x008A8860|bhkWorldObject::GethkWorldRw|1
0x008A8F50|hkpRigidBodyCinfo::hkpRigidBodyCinfo|1
0x008A9360|NiPoint3::NiPoint3|1
0x008A9520|hkpPhantom::fireCollidableRemoved|2
0x008A9B40|ahkpMalleableConstraintData::ahkpMalleableConstraintData|1
0x008AB0E0|AutoMemContext::AutoMemContext|1
0x008ABB00|bhkWorldObject::Add|1
0x008AC860|hkpWorldCallbackUtil::fireContactPointAdded|1
0x008AC910|hkVector4::operator=|1
0x008AC980|bhkCharacterProxy::GethkShapePhantom|1
0x008ADE20|hkpCdPointCollector::hkpCdPointCollector|2
0x008B0A60|hkpCollidable::hkpCollidable|1
0x008B0A70|hkStringPtr::hkStringPtr|34
0x008B0C10|hkStringPtr::operator=|3
0x008B0FA0|hkString::strCmp|1
0x008B10D0|hkQuaternion::isOk|1
0x008B1260|hkString::memCpy|2
0x008B1280|hkpKeyframedRigidMotion::~hkpKeyframedRigidMotion|1
0x008B19B0|hkMapBase<unsigned long,unsigned long,hkMapOperations<unsigned long> >::isValid|1
0x008B1A60|hkMapBase<unsigned long,unsigned long,hkMapOperations<unsigned long> >::isValid|1
0x008B1FB0|hkMapBase<unsigned long,unsigned long,hkMapOperations<unsigned long> >::remove|1
0x008B22F0|hkpGskfAgent::hkpGskfAgent|1
0x008B2450|hkQuaternion::setAxisAngle|1
0x008B2850|bhkBlendCollisionObject::QVelGain|1
0x008B2D90|hkOstream::hkOstream|1
0x008B2E70|hkRotation::isOrthonormal|18
0x008B55D0|hkOstream::operator<<|1
0x008B5C10|hkErrStream::hkErrStream|1
0x008B5D00|hkErrStream::hkErrStream|1
0x008B8AC0|NiBinaryStream::BinaryRead|1
0x008B9CB0|NiPoint3::NiPoint3|1
0x008BA0D0|bhkUnaryAction::bhkUnaryAction|1
0x008BBD80|hkStringBuf::hkStringBuf|2
0x008BBFC0|hkMemorySystem::getInstance|1
0x008BC510|hkVector4::operator|1
0x008BF860|hkpShapeRayCastInput::hkpShapeRayCastInput|1
0x008C0410|hkOstream::printf|1
0x008C1A10|NiTLargeArray<NiPointer<NiObject>,NiTNewInterface<NiPointer<NiObject> > >::SetAt|1
0x008C49B0|ahkpBreakableConstraintData::ahkpBreakableConstraintData|1
0x008C7FE0|hkConstraintCinfo::hkConstraintCinfo|1
0x008CA9C0|bhkTriangleShape::GetCinfo|1
0x008CD170|bhkCylinderShape::GetCinfo|1
0x008CD610|AutoMemContext::AutoMemContext|1
0x008CDC90|bhkConvexVerticesShape::GetCinfo|1
0x008CE290|AutoMemContext::AutoMemContext|1
0x008CE530|hkBaseObject::~hkBaseObject|1
0x008CFD40|bhkConvexListShape::AddbhkShapeRef|1
0x008D0E00|hkStopwatch::getTickCounter|1
0x008D1140|hkVisualDebugger::addTrackedObjectCallback|1
0x008D2210|hkBaseObject::~hkBaseObject|1
0x008D2470|hkString::strCmp|1
0x008D2A50|bhkWorldObject::HasProperty|1
0x008D2BE0|bhkWorldObject::RemoveProperty|1
0x008D2D80|hkpCdPointCollector::hkpCdPointCollector|1
0x008DF6D0|hkString::strLen|1
0x008E2430|hkOstream::operator<<|1
0x008E4AE0|hkaSkeletonMapperData::hkaSkeletonMapperData|1
0x008F0E90|hkArray<unsigned int,hkContainerHeapAllocator>::hkArray<unsigned int,hkContainerHeapAllocator>|1
0x008F0F40|NiStream::QEndian|2
0x008F1B10|hkOstream::operator<<|1
0x008F2410|hkErrStream::hkErrStream|1
0x008F2510|hkpWorldRayCastInput::hkpWorldRayCastInput|1
0x008F2880|hkpCollidable::hkpCollidable|1
0x008F4840|AutoMemContext::AutoMemContext|1
0x008F4AF0|bhkConstraintManager::LoadBinary|2
0x008F4BC0|ahkpMalleableConstraintData::GetChild|1
0x008F4D30|bhkWorld::Getbhk|1
0x008F5FE0|hkClassMemberAccessor::asCstring|2
0x008F6030|hkStatisticsCollectorUtil::_addArrayContents|1
0x008F60D0|hkClass::getObjectSize|1
0x008F61C0|hkStatisticsCollector::addStringPtr|1
0x008F6210|hkOstream::hkOstream|1
0x008F63C0|hkOstream::~hkOstream|1
0x008F6460|hkErrStream::hkErrStream|1
0x008F6580|hkStatisticsCollectorUtil::addClassContents|1
0x008F6920|hkStatisticsCollectorUtil::hasContents|1
0x008F6D30|hkCriticalSection::hkCriticalSection|1
0x008F6DA0|hkOstream::operator<<|2
0x008F9C60|hkErrStream::hkErrStream|1
0x008FA6E0|hkOstream::operator<<|1
0x008FB080|hkMemoryRouter::getInstance|1
0x008FCBA0|hkpSimpleContactConstraintData::allocateContactPoint|1
0x008FD200|hkpEntityCallbackUtil::fireContactPointRemovedInternal|1
0x008FD800|hkErrStream::hkErrStream|1
0x008FFE50|bhkPhantom::GetViewerStrings|1
0x008FFF00|hkpEntityCallbackUtil::fireContactPointCallbackInternal|4
0x00900110|hkpRigidBody::getPointVelocity|2
0x009001C0|hkpEntityCallbackUtil::fireContactPointRemovedInternal|6
0x00900270|hkErrStream::hkErrStream|1
0x00900370|hkErrStream::hkErrStream|2
0x00901850|hkpSimpleConstraintContactMgr::setContactPointProperties|2
0x00901900|hkpWorldCallbackUtil::fireContactPointRemoved|3
0x00901DF0|hkpWorldMemoryUtil::tryToRecoverFromMemoryErrors|1
0x00904380|hkBaseObject::~hkBaseObject|1
0x00904390|hkThread::hkThread|1
0x009043C0|hkOstream::operator<<|1
0x00904E80|hkBaseObject::~hkBaseObject|1
0x00905190|AutoMemContext::AutoMemContext|1
0x009051B0|bhkMultithreadedSystem::InitMTSystem|1
0x00906F80|hkStatisticsCollector::getAllocatedSize|12
0x00907030|hkClassMemberAccessor::asStringPtr|2
0x00907470|AutoMemContext::AutoMemContext|1
0x00907C80|hkBaseObject::~hkBaseObject|1
0x0090A560|hkErrStream::hkErrStream|1
0x0090C3E0|hkOstream::operator<<|1
0x0090D3F0|hkOstream::operator<<|1
0x009105B0|hkErrStream::hkErrStream|1
0x00911C60|hkErrStream::hkErrStream|1
0x0091A300|hkErrStream::hkErrStream|1
0x0091A330|hkOstream::operator<<|1
0x00921D00|hkMemoryRouter::getInstance|1
0x00921D10|hkErrStream::hkErrStream|1
0x00921F10|hkpMassChangerModifierConstraintAtom::collisionResponseBeginCallback|1
0x00921F50|hkpSoftContactModifierConstraintAtom::collisionResponseBeginCallback|1
0x00921FC0|hkOstream::operator<<|1
0x00922160|hkpMovingSurfaceModifierConstraintAtom::collisionResponseBeginCallback|1
0x00926450|hkpTriSampledHeightFieldBvTreeShape::getExtentsForQueryAabb|1
0x00928680|hkErrStream::hkErrStream|1
0x0092A610|hkErrStream::hkErrStream|1
0x0092BBD0|hkBufferedStreamReader::Buffer::Buffer|1
0x0092C3A0|hkThreadMemory::initLookupTables|1
0x0092CAA0|hkLeakDetectAllocator::checkedAlloc|1
0x0092CC70|hkpMoppUsingFloatAabbVirtualMachine<hkpMoppPlanesQueryInput,hkMoppPlanesQueryObject>::queryMoppTree|1
0x0092CD80|hkThread::hkThread|1
0x0092CE50|hkCpuJobThreadPool::removeThread|1
0x009469E0|hkMemoryTrack::~hkMemoryTrack|1
0x00946D40|hkClass::getName|3
0x00946D50|hkClass::getParent|1
0x00946F20|hkClass::getMember|1
0x00946F80|hkClass::getDeclaredMember|1
0x00953200|hkArrayBase<hkVector4>::operator[]|1
0x00953D30|hkArrayBase<hkVector4>::getSize|1
0x009573E0|hkpConvexShape::hkpConvexShape|1
0x00960550|hkStopwatch::getTicksPerSecond|1
0x00960570|hkStopwatch::divide64|1
0x00960580|hkStopwatch::getTickCounter|1
0x00960800|hkBaseObject::~hkBaseObject|1
0x00960940|Writer::writeObjectTree|1
0x00961E30|hkRotation::set|1
0x00965750|hkMapBase<unsigned long,unsigned long,hkMapOperations<unsigned long> >::reserve|1
0x00974D90|hkOstream::operator<<|1
0x00975050|hkgpMeshBase::Triangle::~Triangle|1
0x009752E0|hkMapBase<unsigned long,unsigned long,hkMapOperations<unsigned long> >::reserve|1
0x00975440|hkMemoryRouter::getInstance|1
0x00975600|hkStringPtr::getLength|1
0x00976CF0|hkOstream::operator<<|1
0x00978720|hkOstream::operator<<|1
0x00979AB0|hkErrStream::hkErrStream|1
0x0097C200|hkOstream::operator<<|1
0x0097C8D0|hkErrStream::hkErrStream|1
0x0097CE20|hkMemoryRouter::getInstance|1
0x00984CC8|hkString::strNcmp|1
0x00985EF0|hkBaseObject::~hkBaseObject|1
0x009868A0|hkMemoryRouter::getInstance|1
0x00986910|hkStatisticsCollectorUtil::_addArrayData|1
0x00986940|hkClassMember::getClassMemberTypeProperties|1
0x00986960|hkClassMember::getClass|1
0x009871A0|hkClassMemberAccessor::hkClassMemberAccessor|5
0x009871E0|hkClassMemberAccessor::isOk|1
0x00987200|hkClassMemberAccessor::getAddress|3
0x00987210|hkClassMemberAccessor::asPointer|1
0x00987220|hkOstream::operator<<|1
0x00987230|hkErrStream::hkErrStream|1
0x00987250|hkOstream::operator<<|1
0x00987260|hkErrStream::hkErrStream|1
0x00987270|hkClassMemberAccessor::asInt32|1
0x00987280|hkClassMemberAccessor::asUint32|1
0x00987290|hkClassMemberAccessor::asInt64|1
0x009872A0|hkClassMemberAccessor::asUint64|1
0x009872B0|hkClassMemberAccessor::asUlong|1
0x009872C0|hkClassMemberAccessor::asInt16|1
0x009872D0|hkClassMemberAccessor::asUint16|1
0x009872E0|hkClassMemberAccessor::asInt8|1
0x009872F0|hkClassMemberAccessor::asUint8|1
0x00987340|hkOstream::~hkOstream|1
0x00987350|hkStatisticsCollectorUtil::_getArrayElementSize|1
0x00987360|hkClassMemberAccessor::getClassMember|1
0x00987370|hkClassMemberAccessor::getClassMember|3
0x00987430|hkCachedHashMap<hkStringMapOperations,hkContainerHeapAllocator>::getValue|1
0x00987440|hkCachedHashMap<hkStringMapOperations,hkContainerHeapAllocator>::isValid|2
0x00987760|hkMapBase<unsigned long,unsigned long,hkMapOperations<unsigned long> >::getValue|1
0x00987790|hkOArchive::hkOArchive|1
0x00987800|hkpWorldCallbackUtil::firePostSimulationCallback|1
0x00987940|hkSemaphore::hkSemaphore|1
0x009881D0|hkOstream::operator<<|1
0x009892D0|hkErrStream::hkErrStream|1
0x00997070|hkJobQueue::lockQueue|1
0x009976D0|hkReferencedObject::addReferenceLockUnchecked|1
0x00997850|hkMemoryRouter::getInstance|1
0x009A2DE0|hkBsdSocket::createSocket|1
0x009A3510|hkpConvexListAgent::getStream|1
0x009A35F0|hkpConvexListAgent::getStream|1
0x009BA650|hkDataWorldDict::ObjectTracker::removeClassContent|1
0x009BA660|hkSerializeMultiMap<hkDataClassDict *,hkDataClassDict *>::getNextIndex|1
0x009BA810|hkMemoryRouter::getInstance|2
0x009BA850|hkSerializeMultiMap<hkDataClassDict *,hkDataClassDict *>::getValue|1
0x009BA9A0|hkOstream::operator<<|1
0x009BAA00|Reader::readObject|1
0x009BB140|hkClassMember::getClass|1
0x009BBE80|hkDataClassNative::fillMemberInfo|2
0x009BC7A0|hkBinaryPackfileWriter::SaveContext::SaveContext|1
0x009BC860|hkSubStreamWriter::hkSubStreamWriter|1
0x009BC960|hkBinaryPackfileWriter::writeAllObjects|1
0x009BD720|hkBinaryPackfileWriter::fillSectionTags|1
0x009BD910|hkBinaryPackfileWriter::doDeferredWrites|1
0x009BD9F0|hkOstream::hkOstream|1
0x009BDB70|hkBufferedStreamWriter::hkBufferedStreamWriter|1
0x009BE150|hkErrStream::hkErrStream|1
0x009BE710|hkErrStream::hkErrStream|1
0x009C0500|Writer::Writer|1
0x009C1670|hkBaseObject::~hkBaseObject|1
0x009C1960|hkDataObject::isNull|1
0x009C1C50|hkClassMember::getClass|1
0x009C3B90|hkMapBase<unsigned long,unsigned long,hkMapOperations<unsigned long> >::getWithDefault|1
0x009C5440|hkCachedHashMap<hkStringMapOperations,hkContainerHeapAllocator>::isValid|1
0x009C5F30|Reader::Reader|1
0x009C6020|Reader::~Reader|1
0x009C88C0|hkCachedHashMap<hkStringMapOperations,hkContainerHeapAllocator>::isValid|1
0x009C9710|hkCachedHashMap<hkStringMapOperations,hkContainerHeapAllocator>::getWithDefault|1
0x009C9EC0|hkDataClassDict::getMemberInfoByIndex|1
0x009CBA40|hkCachedHashMap<hkStringMapOperations,hkContainerHeapAllocator>::getWithDefault|1
0x009D0420|hkpBridgeConstraintAtom::init|1
0x009D1180|hkOstream::operator<<|1
0x009D5150|hkMemoryRouter::getInstance|1
0x009D7110|hkLargeBlockAllocator::hkLargeBlockAllocator|1
0x009D7FC0|hkFreeList::freeAllMemory|1
0x009D8B60|hkLargeBlockAllocator::getIterator|1
0x009D8FE0|hkServerProcessHandler::findProcessByTag|1
0x009DB550|hkReferencedObject::addReference|1
0x009DF370|hkString::strLen|2
0x009E2980|hkKdTree::~hkKdTree|1
0x009FCFD0|hkBaseObject::~hkBaseObject|1
0x009FF6A0|hkStringPtr::hkStringPtr|1
0x00A02A70|hkPlatformObjectWriter::Cache::get|1
0x00A02CB0|hkPlatformObjectWriter::Cache::get|1
0x00A03100|hkArrayUtil::_reserve|1
0x00A03460|hkArrayStreamWriter::nullTerminate|1
0x00A03590|hkMemoryRouter::getInstance|1
0x00A036B0|hkOArchive::hkOArchive|1
0x00A05950|hkErrStream::hkErrStream|1
0x00A05C20|hkOstream::operator<<|1
0x00A066F0|hkpMoppAssemblerNodeInfo::updateOffsetAndSpread|2
0x00A06920|hkpMoppCodeGenerator::addCommand16|1
0x00A06AA0|hkpMoppTreeNode::toNode|1
0x00A06AF0|hkpMoppDefaultAssembler::assemblesubNode|1
0x00A06E00|hkpMoppTreeNode::toTerminal|1
0x00A07040|hkpMoppDefaultAssembler::updateParams|1
0x00A07070|hkBaseObject::~hkBaseObject|1
0x00A07550|hkpMoppDefaultAssembler::addTerminals|1
0x00A07C50|hkpMoppDefaultAssembler::assembleCutAndTerminalCommand|1
0x00A07CA0|hkpMoppTreeNode::toNode|1
0x00A08040|hkpMoppDefaultAssembler::assemblesubNode|1
0x00A094A0|hkpMoppAssemblerNodeInfo::updateExtents|2
0x00A09540|hkpMoppAssemblerNodeInfo::calcMaxExtentsSignificantBits|2
0x00A095D0|hkpMoppDefaultAssembler::calcReoffset|1
0x00A097A0|hkString::vsnprintf|1
0x00A09970|hkString::snprintf|1
0x00A09BE0|hkOstream::printf|2
0x00A09F80|hkStringPtr::hkStringPtr|1
0x00A0A750|hkString::strLen|1
0x00A0BD40|hkArrayStreamWriter::nullTerminate|1
0x00A0CB80|hkpPhysicsContext::~hkpPhysicsContext|1
0x00A114A0|hkArrayUtil::_reserve|1
0x00A12960|hkArrayUtil::_reserve|1
0x00A1B820|hkMemoryRouter::getInstance|1
0x00A1DE00|hkMemoryRouter::getInstance|1
0x00A22F90|hkOstream::operator<<|1
0x00A239C0|hkBaseObject::~hkBaseObject|1
0x00A2FA60|hkErrStream::hkErrStream|1
0x00A33DC0|hkOstream::~hkOstream|1
0x00A33E10|hkOstream::operator<<|1
0x00A33E90|hkaAnimation::getFrameAndDelta|1
0x00A33F10|hkOstream::operator<<|1
0x00A34720|hkErrStream::hkErrStream|2
0x00A36700|hkArrayUtil::_reserve|1
0x00A367D0|hkMemoryRouter::getInstance|1
0x00A37940|hkBaseObject::~hkBaseObject|1
0x00A44DE0|hkpProjectileGun::updateProjectiles|1
0x00A44E10|hkpProjectileGun::clearHitProjectiles|1
0x00A44EB0|hkpFirstPersonGun::hkpFirstPersonGun|1
0x00A44EF0|hkpProjectileGun::removeDestroyedProjectiles|1
0x00A45FB0|hkpGravityGun::gravityGunPull|1
0x00A46000|hkpGravityGun::dropObject|1
0x00A46080|hkpGravityGun::gravityGunPush|1
0x00A47390|hkMemoryRouter::getInstance|1
0x00A4AFE0|hkMapBase<unsigned long,unsigned long,hkMapOperations<unsigned long> >::get|1
0x00A52FA0|hkOstream::operator<<|4
0x00A58780|hkVector4::setTransformedPos|1
0x00A587B0|hkpRigidBody::setPosition|1
0x00A587C0|hkpRigidBody::setLinearVelocity|1
0x00A587E0|hkErrStream::hkErrStream|1
0x00A58CF0|hkBufferedStreamWriter::hkBufferedStreamWriter|1
0x00A58D90|hkpConstraintUtils::getConstraintPivots|1
0x00A58EA0|hkErrStream::hkErrStream|1
0x00A69B40|NiFixedString::operator=|1
0x00A6D780|NiGeometry::GetModelData|1
0x00A6E630|NiPointer<NiShaderLibrary>::NiPointer<NiShaderLibrary>|1
0x00A6FBB0|NiXenonRenderer::SetSkinnedModelTransforms|1
0x00A6FDA0|NiXenonRenderState::SetBoneCount|1
0x00A6FE30|NiXenonRenderer::CalculateBoneMatrices|1
0x00A718A0|NiRenderer::Error|1
0x00A71FE0|NiGeometry::GetSkinInstance|1
0x00A72C20|NiXenonRenderer::CreateDirect3D9|1
0x00A752B0|NiD3DShaderInterface::SetD3DRenderer|1
0x00A75310|NiPointer<NiD3DShaderConstantMap>::NiPointer<NiD3DShaderConstantMap>|1
0x00A7D5B0|NiTPointerListBase<NiTPointerAllocator<unsigned int>,char *>::GetNext|1
0x00A7D7F0|NiSourceTexture::GetPlatformSpecificFilename|1
0x00A7DD50|NiTArray<NiPointer<NiD3DTextureStage>,NiTNewInterface<NiPointer<NiD3DTextureStage> > >::GetAt|1
0x00A7EB00|NiTArray<NiPointer<NiD3DTextureStage>,NiTNewInterface<NiPointer<NiD3DTextureStage> > >::GetSize|1
0x00A7EC60|NiD3DShaderInterface::NiD3DShaderInterface|1
0x00A7EED0|NiD3DRenderStateGroup::SetRenderStates|2
0x00A7F430|BSCoreMessage::QInstance|1
0x00A7F5D0|NiPointer<NiD3DVertexShader>::operator=|1
0x00A7F6B0|NiTObjectArray<NiPointer<NiD3DTextureStage> >::NiTObjectArray<NiPointer<NiD3DTextureStage> >|1
0x00A80640|NiSCMExtraData::GetNextEntry|1
0x00A818D0|NiXenonRenderer::GetRenderer|1
0x00A81C60|NiShaderConstantMapEntry::GetDataSource|1
0x00A8292F|NiTArray<NiPointer<NiShaderConstantMapEntry>,NiTNewInterface<NiPointer<NiShaderConstantMapEntry> > >::GetSize|1
0x00A83320|NiShaderConstantMapEntry::GetAttributeType|1
0x00A83550|D3DXMATRIX::D3DXMATRIX|1
0x00A83A90|NiExtraData::GetName|1
0x00A83EF7|NiXenonRenderer::GetD3DProj|1
0x00A86A50|NiShaderFactory::ReportError|1
0x00A86F40|NiShaderConstantMapEntry::GetKey|1
0x00A870C0|NiD3DShaderConstantMap::SortListByEnabled|2
0x00A87510|NiGPUProgram::NiGPUProgram|1
0x00A88DC0|NiRenderer::SetLastErrorString|1
0x00A89AE0|NiShaderConstantMapEntry::SetVariableName|1
0x00A8BB70|NiXenonRenderState::UpdateRenderState|2
0x00A8BFA0|NiFixedString::NiFixedString|1
0x00A8BFF0|NiRTTI::GetName|1
0x00A8C120|NiGPUProgramCache::LoadString|1
0x00A8E3A0|NiTFixedStringMapBase<DFALL<NiTMapItem<NiFixedString,NiPointer<NiGPUProgramCache::NiGPUProgramDesc> > >,NiPointer<NiGPUProgramCache::NiGPUProgramDesc> >::KeyToHashIndex|1
0x00A8E933|NiFixedString::~NiFixedString|1
0x00A8E952|NiFixedString::NiFixedString|1
0x00A8E971|NiTSet<NiFixedString,NiTNewInterface<NiFixedString> >::Add|1
0x00A8EA60|NiTFixedStringMapBase<DFALL<NiTMapItem<NiFixedString,NiPointer<NiGPUProgramCache::NiGPUProgramDesc> > >,NiPointer<NiGPUProgramCache::NiGPUProgramDesc> >::GetAt|1
